inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,3,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,3,2025
Travelling,Airtel,4G,3,Satisfactory,16.468653333333336,82.03018833333333,Andhra Pradesh,3,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,21.1080079,79.0787731,Maharashtra,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,13.00000333,77.67676333,Karnataka,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,26.83797855,80.94386331,Uttar Pradesh,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,19.49215333,84.73316167,Odisha,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,18.4599153,73.8123146,Maharashtra,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,17.1545491,78.5871984,Telangana,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,21.19169631,79.12769057,Maharashtra,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,3,Satisfactory,28.80503418,78.77437411,Uttar Pradesh,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,13.93675762,75.54741909,Karnataka,2,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.60610115,74.90432515,Punjab,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.6070811,74.9027908,Punjab,2,2021
Travelling,Airtel,4G,1,Poor Voice Quality,22.26787861,70.78714247,Gujarat,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,23.07371138,72.50525493,Gujarat,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.5408279,81.5249201,Andhra Pradesh,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,3,Satisfactory,28.6143078,77.12544893,Delhi,4,2021
Travelling,Airtel,4G,3,Satisfactory,16.54409646,81.52613748,Andhra Pradesh,4,2021
Travelling,Airtel,4G,3,Satisfactory,28.61455533,77.12530748,Delhi,5,2021
Travelling,Airtel,4G,4,Satisfactory,16.5469921,81.5556854,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.54674951,81.55594052,Andhra Pradesh,5,2021
Travelling,Airtel,4G,5,Satisfactory,10.30295463,76.223162,Kerala,5,2021
Travelling,Airtel,4G,4,Satisfactory,17.52710054,78.44832903,Telangana,5,2021
Travelling,Airtel,4G,3,Poor Voice Quality,13.04931179,80.25787612,Tamil Nadu,5,2021
Travelling,Airtel,4G,1,Call Dropped,16.98602847,82.2501463,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Call Dropped,16.98602847,82.2501463,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.98166974,82.24920759,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.9738385,82.26655475,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.97612299,82.266102,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467972,81.55573134,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,4,Satisfactory,18.3067796,83.56591785,Andhra Pradesh,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,4,Satisfactory,18.4648483,79.1111237,Telangana,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,4,Satisfactory,18.4649137,79.11103317,Telangana,11,2021
Travelling,Airtel,4G,3,Satisfactory,18.41230296,79.13793167,Telangana,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA,10,2021
Travelling,Airtel,4G,5,Satisfactory,23.37963,77.76894833,Madhya Pradesh,10,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
Travelling,Airtel,4G,5,Satisfactory,31.04723449,76.29914057,Punjab,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.3251728,73.8978151,Rajasthan,11,2021
Travelling,Airtel,4G,5,Satisfactory,23.32721,77.80719333,Madhya Pradesh,11,2021
Travelling,Airtel,4G,5,Satisfactory,23.32721,77.80719333,Madhya Pradesh,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.3005216,73.9030685,Rajasthan,11,2021
Travelling,Airtel,4G,4,Satisfactory,13.9367864,75.5481227,Karnataka,12,2021
Travelling,Airtel,4G,1,Poor Voice Quality,25.70365833,94.10655833,Nagaland,12,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,5,Satisfactory,16.979897,82.2658488,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,16.97315879,82.26627828,Andhra Pradesh,5,2021
Travelling,Airtel,4G,2,Poor Voice Quality,16.54409646,81.52613748,Andhra Pradesh,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,2,Poor Voice Quality,16.546895,81.55584166,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0738139,72.5117962,Gujarat,3,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.22566142,72.36042727,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0736976,72.5053815,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,31.60593715,74.90416593,Punjab,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,2,Poor Voice Quality,15.52344241,80.02221248,Andhra Pradesh,4,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,3,Satisfactory,16.54684281,81.55582124,Andhra Pradesh,5,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,23.0308967,72.6096138,Gujarat,11,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,4,Satisfactory,24.10983333,88.24804167,West Bengal,3,2021
Travelling,Airtel,4G,5,Satisfactory,31.6058087,74.9017647,Punjab,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.60672186,74.90484922,Punjab,2,2021
Travelling,Airtel,4G,5,Satisfactory,23.045435,72.5159957,Gujarat,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0736664,72.5053856,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467788,81.5557996,Andhra Pradesh,6,2021
Travelling,Airtel,4G,1,Poor Voice Quality,28.27863665,76.84881845,Rajasthan,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467815,81.5557998,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,10.75885039,76.27144523,Kerala,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0736756,72.5053617,Gujarat,3,2021
Travelling,Airtel,4G,4,Satisfactory,12.9765204,77.7118313,Karnataka,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.07416221,72.5060516,Gujarat,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,28.47443124,77.05784666,Haryana,6,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,7,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,7,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467951,81.5557752,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.5468508,81.5557737,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.5478952,81.5442168,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5481337,81.555724,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,1,Poor Voice Quality,26.0130488,94.5234213,Nagaland,6,2021
Travelling,Airtel,4G,4,Satisfactory,25.805287,93.7710108,Nagaland,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64527926,79.50028364,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.6953105,79.2896849,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7358703,79.2693081,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343613,79.2631144,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7229819,79.2639672,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7110621,79.3083522,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.6713246,79.3463796,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.6719448,79.3442674,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7248207,79.2657935,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343642,79.2631193,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7562948,79.2791168,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343631,79.263119,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343631,79.263119,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343613,79.2631132,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.04890571,72.52369387,Gujarat,3,2021
Travelling,Airtel,4G,4,Satisfactory,16.80554596,81.53032615,Andhra Pradesh,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.3004525,73.9053022,Rajasthan,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.297146,73.9071394,Rajasthan,7,2021
Travelling,Airtel,4G,1,Call Dropped,10.819595,77.20689,Tamil Nadu,7,2021
Travelling,Airtel,4G,5,Satisfactory,29.29664224,73.90248747,Rajasthan,7,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343578,79.2631132,Andhra Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,23.26002,88.53909,West Bengal,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,4,Satisfactory,24.7689019,87.8004627,West Bengal,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7370725,79.2698908,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7353524,79.2653766,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7434151,79.3924846,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7361283,79.2664336,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7228599,79.2615008,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.734549,79.2631232,Andhra Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,12.9051664,74.864021,Karnataka,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,12.9750641,77.5651554,Karnataka,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,23.04400538,72.5207393,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,23.04400538,72.5207393,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,10.55626994,76.33109009,Kerala,1,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,22.5379991,88.36609657,West Bengal,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,9,2021
Travelling,Airtel,4G,1,Call Dropped,25.4097976,86.0167811,Bihar,9,2021
Travelling,Airtel,4G,4,Satisfactory,13.1305923,80.2357957,Tamil Nadu,9,2021
